review_id,date,language,rating,sentiment,topic,topic_key,text,source
R004323,2024-12-31,fr,4,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R004324,2025-11-08,en,4,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Google Maps
R004325,2024-08-22,en,2,negative,Ascenseurs,ascenseur,"Only one lift working, massive wait to go back down.",Google Maps
R004326,2025-01-03,fr,2,negative,File d'attente,file_attente,"File d'attente interminable, plus de 2 heures sous le soleil sans ombre.",TripAdvisor
R004327,2025-09-24,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,Google Maps
R004328,2024-08-07,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
R004329,2024-08-29,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R004330,2024-06-07,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R004331,2025-01-20,en,2,negative,Prix / Tarification,prix,Tickets are way too expensive for a family of four.,Google Maps
R004332,2025-02-01,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",Google Maps
R004333,2024-07-24,en,4,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Google Maps
R004334,2025-03-16,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R004335,2025-04-18,en,2,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",Google Maps
R004336,2025-02-06,fr,1,negative,Propreté,proprete,"Toilettes pas très propres au deuxième étage, à améliorer.",Google Maps
R004337,2025-02-14,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R004338,2024-10-30,en,1,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",Google Maps
R004339,2024-08-24,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R004340,2025-02-08,fr,2,negative,Propreté,proprete,"Toilettes pas très propres au deuxième étage, à améliorer.",TripAdvisor
R004341,2024-05-09,es,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004342,2024-02-24,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",TripAdvisor
R004343,2024-02-26,en,2,negative,File d'attente,file_attente,"Endless lines at every floor, terrible organization.",TripAdvisor
R004344,2025-07-29,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",TripAdvisor
R004345,2024-03-30,fr,1,negative,Sécurité,securite,"Trop de vendeurs à la sauvette autour, sentiment d'insécurité.",Google Maps
R004346,2024-07-16,fr,2,negative,Sécurité,securite,"Trop de vendeurs à la sauvette autour, sentiment d'insécurité.",Google Maps
R004347,2025-07-28,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,Google Maps
R004348,2025-11-12,en,4,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",TripAdvisor
R004349,2025-02-26,fr,2,negative,Propreté,proprete,"Toilettes pas très propres au deuxième étage, à améliorer.",Google Maps
R004350,2025-09-12,de,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004351,2024-08-06,it,1,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",Google Maps
R004352,2025-05-07,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004353,2025-02-27,en,1,negative,Prix / Tarification,prix,"Ridiculously overpriced, especially food and drinks.",TripAdvisor
R004354,2024-07-12,fr,2,negative,Sécurité,securite,"Trop de vendeurs à la sauvette autour, sentiment d'insécurité.",TripAdvisor
R004355,2024-01-16,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R004356,2024-08-21,fr,2,negative,File d'attente,file_attente,"Queue énorme à chaque étage, prévoir une journée entière.",Google Maps
R004357,2024-04-14,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R004358,2024-06-18,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Booking
R004359,2024-09-21,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,TripAdvisor
R004360,2025-07-09,en,2,negative,Prix / Tarification,prix,Tickets are way too expensive for a family of four.,TripAdvisor
R004361,2024-11-12,fr,3,neutral,Général,generique,"Visite correcte mais sans plus, attendu plus d'animations.",Google Maps
R004362,2025-06-16,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",TripAdvisor
R004363,2025-08-31,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R004364,2025-06-27,es,5,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",TripAdvisor
R004365,2024-01-17,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R004366,2025-02-26,fr,4,positive,Vue / Panorama,vue,"Spectacle incroyable de nuit avec les illuminations, je recommande absolument.",TripAdvisor
R004367,2024-11-27,es,4,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",Google Maps
R004368,2025-11-04,fr,1,negative,Prix / Tarification,prix,"Trop cher pour la restauration sur place, comptez 25€ un sandwich.",Google Maps
R004369,2025-08-07,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",TripAdvisor
R004370,2024-03-10,es,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004371,2024-03-28,en,4,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R004372,2025-06-24,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R004373,2024-06-13,it,4,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R004374,2024-01-15,en,1,negative,Prix / Tarification,prix,"Ridiculously overpriced, especially food and drinks.",Google Maps
R004375,2025-08-14,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Booking
R004376,2024-08-16,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Booking
R004377,2025-11-30,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",Google Maps
R004378,2025-03-13,en,4,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Booking
R004379,2025-04-28,es,4,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",TripAdvisor
R004380,2025-04-26,fr,4,positive,Vue / Panorama,vue,"Vue magnifique au coucher du soleil, un moment inoubliable avec ma famille.",TripAdvisor
R004381,2025-03-16,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R004382,2024-12-01,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",TripAdvisor
R004383,2024-02-03,fr,2,negative,File d'attente,file_attente,"Attente beaucoup trop longue malgré la réservation en ligne, c'est inacceptable.",Google Maps
R004384,2024-06-26,en,1,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",TripAdvisor
R004385,2024-09-03,fr,4,positive,Vue / Panorama,vue,"Spectacle incroyable de nuit avec les illuminations, je recommande absolument.",TripAdvisor
R004386,2024-07-13,fr,2,negative,Prix / Tarification,prix,"Tarifs vraiment excessifs pour ce que c'est, beaucoup trop cher.",Google Maps
R004387,2025-04-12,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004388,2025-07-27,fr,4,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",TripAdvisor
R004389,2024-05-06,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004390,2024-11-08,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R004391,2024-03-06,fr,5,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",Booking
R004392,2025-07-13,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R004393,2025-11-02,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",TripAdvisor
R004394,2025-08-23,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R004395,2025-02-21,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",Google Maps
R004396,2024-06-15,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",Google Maps
R004397,2025-07-19,en,2,negative,Prix / Tarification,prix,"Ridiculously overpriced, especially food and drinks.",Booking
R004398,2025-10-13,en,2,negative,Prix / Tarification,prix,Tickets are way too expensive for a family of four.,TripAdvisor
R004399,2024-11-09,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",TripAdvisor
R004400,2024-02-17,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004401,2024-11-23,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,Google Maps
R004402,2024-08-14,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R004403,2025-01-02,en,4,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Google Maps
R004404,2025-04-27,en,2,negative,File d'attente,file_attente,"Endless lines at every floor, terrible organization.",TripAdvisor
R004405,2024-08-13,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R004406,2025-09-02,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004407,2024-11-24,fr,2,negative,Ascenseurs,ascenseur,"Ascenseurs souvent en maintenance, prévoyez les escaliers.",TripAdvisor
R004408,2025-11-27,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004409,2024-11-08,en,4,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R004410,2024-11-28,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004411,2024-12-31,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Booking
R004412,2024-12-22,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004413,2025-06-18,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",Google Maps
R004414,2025-03-19,en,4,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R004415,2025-05-22,fr,1,negative,Sécurité,securite,"Trop de vendeurs à la sauvette autour, sentiment d'insécurité.",TripAdvisor
R004416,2025-08-31,de,2,negative,File d'attente,file_attente,"Riesige Schlangen auf jeder Ebene, sehr enttäuschend.",TripAdvisor
R004417,2025-02-07,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,Booking
R004418,2025-06-17,de,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004419,2025-06-09,es,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004420,2025-07-13,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004421,2024-09-05,fr,5,positive,Expérience globale,experience,"Visite parfaite, organisation au top, je recommande vivement.",TripAdvisor
R004422,2025-08-24,de,4,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",TripAdvisor
R004423,2024-11-16,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R004424,2024-02-14,de,1,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",TripAdvisor
R004425,2024-12-17,en,1,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",TripAdvisor
R004426,2025-02-04,fr,1,negative,Ascenseurs,ascenseur,"Ascenseurs souvent en maintenance, prévoyez les escaliers.",TripAdvisor
R004427,2025-06-12,es,5,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",TripAdvisor
R004428,2025-08-09,en,2,negative,File d'attente,file_attente,"The queue was insane, plan a whole day for this visit.",Booking
R004429,2025-11-19,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004430,2025-05-03,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004431,2024-08-03,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",TripAdvisor
R004432,2024-04-06,en,2,negative,Sécurité,securite,Felt unsafe with all the street vendors harassing tourists.,Google Maps
R004433,2025-10-19,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004434,2024-07-21,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R004435,2025-08-24,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Google Maps
R004436,2024-08-17,fr,5,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",TripAdvisor
R004437,2025-04-14,it,4,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R004438,2024-06-08,en,2,negative,File d'attente,file_attente,"The queue was insane, plan a whole day for this visit.",TripAdvisor
R004439,2025-05-13,en,4,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",TripAdvisor
R004440,2024-12-31,en,4,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",TripAdvisor
R004441,2025-02-24,en,4,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",TripAdvisor
R004442,2025-01-04,fr,5,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",Google Maps
R004443,2025-07-31,es,1,negative,File d'attente,file_attente,"Cola interminable de más de 2 horas, una pesadilla.",TripAdvisor
R004444,2024-01-15,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R004445,2024-06-21,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R004446,2024-10-30,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",TripAdvisor
R004447,2025-01-14,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",TripAdvisor
R004448,2025-02-21,es,4,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",TripAdvisor
R004449,2025-09-12,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R004450,2025-02-23,fr,1,negative,Prix / Tarification,prix,"Trop cher pour la restauration sur place, comptez 25€ un sandwich.",Google Maps
R004451,2025-02-24,fr,2,negative,File d'attente,file_attente,"Attente beaucoup trop longue malgré la réservation en ligne, c'est inacceptable.",TripAdvisor
R004452,2025-11-07,en,2,negative,Prix / Tarification,prix,Tickets are way too expensive for a family of four.,Booking
R004453,2024-07-07,es,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Booking
R004454,2025-11-23,fr,5,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R004455,2025-04-18,fr,2,negative,File d'attente,file_attente,"Attente beaucoup trop longue malgré la réservation en ligne, c'est inacceptable.",TripAdvisor
R004456,2024-02-09,es,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004457,2025-09-05,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R004458,2024-07-17,fr,5,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",Google Maps
R004459,2025-01-21,es,2,negative,File d'attente,file_attente,"Cola interminable de más de 2 horas, una pesadilla.",Google Maps
R004460,2024-03-28,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R004461,2025-06-07,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",TripAdvisor
R004462,2024-11-19,en,2,negative,Prix / Tarification,prix,Tickets are way too expensive for a family of four.,TripAdvisor
R004463,2025-07-14,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Booking
R004464,2024-06-20,fr,5,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",TripAdvisor
R004465,2025-03-05,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R004466,2025-08-04,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R004467,2025-10-04,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R004468,2025-07-17,es,4,positive,Expérience globale,experience,"Visita perfecta en familia, los niños lo adoraron.",TripAdvisor
R004469,2024-01-04,fr,4,positive,Expérience globale,experience,"Visite parfaite, organisation au top, je recommande vivement.",Google Maps
R004470,2024-02-24,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Booking
R004471,2025-07-12,fr,3,neutral,Général,generique,"Visite correcte mais sans plus, attendu plus d'animations.",TripAdvisor
R004472,2024-05-30,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R004473,2025-03-24,en,4,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R004474,2024-02-04,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R004475,2025-10-18,es,4,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",TripAdvisor
R004476,2024-05-27,fr,5,positive,Expérience globale,experience,"Visite parfaite, organisation au top, je recommande vivement.",TripAdvisor
R004477,2024-05-16,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004478,2025-02-12,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004479,2025-07-23,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",TripAdvisor
R004480,2024-01-02,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004481,2024-02-10,es,1,negative,Prix / Tarification,prix,"Precios excesivos, sobre todo la comida en el lugar.",TripAdvisor
R004482,2024-02-29,en,2,negative,File d'attente,file_attente,"The queue was insane, plan a whole day for this visit.",TripAdvisor
R004483,2025-03-29,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,Google Maps
R004484,2024-02-24,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R004485,2025-04-25,fr,4,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",TripAdvisor
R004486,2024-01-13,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",TripAdvisor
R004487,2025-10-03,fr,1,negative,Sécurité,securite,"Pickpockets très présents, faites très attention à vos affaires.",TripAdvisor
R004488,2024-06-25,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Google Maps
R004489,2025-11-21,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Google Maps
R004490,2024-11-25,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004491,2024-06-20,es,5,positive,Expérience globale,experience,"Visita perfecta en familia, los niños lo adoraron.",TripAdvisor
R004492,2024-03-26,en,1,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",TripAdvisor
R004493,2025-11-27,fr,1,negative,Prix / Tarification,prix,"Le prix du billet est prohibitif, surtout pour une famille avec enfants.",Google Maps
R004494,2025-04-14,fr,3,neutral,Général,generique,"Visite correcte mais sans plus, attendu plus d'animations.",Booking
R004495,2025-02-08,it,2,negative,Prix / Tarification,prix,"Prezzi eccessivi, soprattutto la ristorazione.",Google Maps
R004496,2025-11-23,es,2,negative,Prix / Tarification,prix,Entradas demasiado caras para una familia.,Booking
R004497,2024-03-31,es,5,positive,Expérience globale,experience,"Visita perfecta en familia, los niños lo adoraron.",Google Maps
R004498,2025-09-22,en,5,positive,Vue / Panorama,vue,"Stunning panorama, especially at sunset. A must-visit in Paris.",Google Maps
R004499,2024-08-04,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Booking
R004500,2025-11-21,es,5,positive,Vue / Panorama,vue,"Panorama espectacular al atardecer, momento inolvidable.",TripAdvisor
R004501,2025-03-23,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",TripAdvisor
R004502,2025-08-28,fr,2,negative,Ascenseurs,ascenseur,"Ascenseur en panne le jour de notre visite, déception totale.",TripAdvisor
R004503,2024-03-13,de,5,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",Booking
R004504,2024-06-18,fr,2,negative,Sécurité,securite,"Pickpockets très présents, faites très attention à vos affaires.",TripAdvisor
R004505,2024-02-23,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",Google Maps
R004506,2024-02-10,en,2,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",Google Maps
R004507,2024-12-20,fr,3,neutral,Général,generique,"Visite correcte mais sans plus, attendu plus d'animations.",Google Maps
R004508,2024-12-05,it,1,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",TripAdvisor
R004509,2024-05-24,es,2,negative,Prix / Tarification,prix,"Precios excesivos, sobre todo la comida en el lugar.",Booking
R004510,2025-07-06,de,2,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",TripAdvisor
R004511,2024-04-16,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",TripAdvisor
R004512,2025-03-16,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R004513,2024-05-27,fr,5,positive,Vue / Panorama,vue,"Vue magnifique au coucher du soleil, un moment inoubliable avec ma famille.",Google Maps
R004514,2025-07-08,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Google Maps
R004515,2025-04-07,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",Google Maps
R004516,2024-05-19,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",Google Maps
R004517,2024-01-04,en,2,negative,Prix / Tarification,prix,Tickets are way too expensive for a family of four.,Google Maps
R004518,2024-03-06,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",Booking
R004519,2024-04-23,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",TripAdvisor
R004520,2025-05-05,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,Google Maps
R004521,2024-03-12,en,1,negative,Ascenseurs,ascenseur,"Only one lift working, massive wait to go back down.",Booking
R004522,2024-09-02,en,2,negative,Prix / Tarification,prix,"Ridiculously overpriced, especially food and drinks.",Google Maps
R004523,2025-11-04,fr,3,neutral,Général,generique,"Visite correcte mais sans plus, attendu plus d'animations.",TripAdvisor
R004524,2024-02-05,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R004525,2024-08-06,fr,1,negative,Ascenseurs,ascenseur,"Ascenseur en panne le jour de notre visite, déception totale.",Google Maps
R004526,2025-10-12,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",Google Maps
R004527,2024-03-05,fr,4,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",Google Maps
R004528,2025-05-18,fr,2,negative,Prix / Tarification,prix,"Trop cher pour la restauration sur place, comptez 25€ un sandwich.",Google Maps
R004529,2025-03-02,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,TripAdvisor
R004530,2025-01-20,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R004531,2024-01-30,en,2,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",TripAdvisor
R004532,2024-06-24,de,1,negative,File d'attente,file_attente,"Riesige Schlangen auf jeder Ebene, sehr enttäuschend.",Booking
R004533,2024-11-19,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R004534,2025-05-28,en,4,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
R004535,2024-02-06,it,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R004536,2025-07-07,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",Google Maps
R004537,2024-01-18,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",TripAdvisor
R004538,2025-03-29,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Booking
R004539,2025-11-10,es,5,positive,Vue / Panorama,vue,"Panorama espectacular al atardecer, momento inolvidable.",Google Maps
R004540,2024-01-30,fr,5,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",Google Maps
R004541,2024-10-02,fr,5,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R004542,2024-08-21,fr,2,negative,Propreté,proprete,"Toilettes pas très propres au deuxième étage, à améliorer.",Google Maps
R004543,2025-03-11,fr,1,negative,Ascenseurs,ascenseur,"Un seul ascenseur fonctionnait, attente énorme pour redescendre.",TripAdvisor
R004544,2024-02-07,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R004545,2024-05-08,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R004546,2025-04-03,fr,2,negative,Prix / Tarification,prix,"Tarifs vraiment excessifs pour ce que c'est, beaucoup trop cher.",Booking
R004547,2024-06-05,fr,2,negative,Ascenseurs,ascenseur,"Ascenseur en panne le jour de notre visite, déception totale.",TripAdvisor
R004548,2025-04-14,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R004549,2024-03-11,fr,5,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",TripAdvisor
R004550,2025-04-16,en,2,negative,Ascenseurs,ascenseur,"Only one lift working, massive wait to go back down.",TripAdvisor
R004551,2024-10-31,en,2,negative,Ascenseurs,ascenseur,"Only one lift working, massive wait to go back down.",Booking
R004552,2025-05-26,fr,2,negative,Ascenseurs,ascenseur,"Ascenseurs souvent en maintenance, prévoyez les escaliers.",Google Maps
