datetime,date,hour,day_of_week,month,is_weekend,is_holiday_season,visitors
2025-10-21 19:00:00,2025-10-21,19,1,10,0,0,1701
2025-10-21 20:00:00,2025-10-21,20,1,10,0,0,2253
2025-10-21 21:00:00,2025-10-21,21,1,10,0,0,2302
2025-10-21 22:00:00,2025-10-21,22,1,10,0,0,2840
2025-10-21 23:00:00,2025-10-21,23,1,10,0,0,629
2025-10-22 09:00:00,2025-10-22,9,2,10,0,0,1266
2025-10-22 10:00:00,2025-10-22,10,2,10,0,0,1565
2025-10-22 11:00:00,2025-10-22,11,2,10,0,0,1137
2025-10-22 12:00:00,2025-10-22,12,2,10,0,0,2224
2025-10-22 13:00:00,2025-10-22,13,2,10,0,0,2828
2025-10-22 14:00:00,2025-10-22,14,2,10,0,0,2318
2025-10-22 15:00:00,2025-10-22,15,2,10,0,0,3013
2025-10-22 16:00:00,2025-10-22,16,2,10,0,0,3491
2025-10-22 17:00:00,2025-10-22,17,2,10,0,0,1999
2025-10-22 18:00:00,2025-10-22,18,2,10,0,0,2615
2025-10-22 19:00:00,2025-10-22,19,2,10,0,0,1926
2025-10-22 20:00:00,2025-10-22,20,2,10,0,0,2656
2025-10-22 21:00:00,2025-10-22,21,2,10,0,0,2174
2025-10-22 22:00:00,2025-10-22,22,2,10,0,0,2607
2025-10-22 23:00:00,2025-10-22,23,2,10,0,0,609
2025-10-23 09:00:00,2025-10-23,9,3,10,0,0,1177
2025-10-23 10:00:00,2025-10-23,10,3,10,0,0,1735
2025-10-23 11:00:00,2025-10-23,11,3,10,0,0,1755
2025-10-23 12:00:00,2025-10-23,12,3,10,0,0,2185
2025-10-23 13:00:00,2025-10-23,13,3,10,0,0,2562
2025-10-23 14:00:00,2025-10-23,14,3,10,0,0,2393
2025-10-23 15:00:00,2025-10-23,15,3,10,0,0,2876
2025-10-23 16:00:00,2025-10-23,16,3,10,0,0,2167
2025-10-23 17:00:00,2025-10-23,17,3,10,0,0,2851
2025-10-23 18:00:00,2025-10-23,18,3,10,0,0,2248
2025-10-23 19:00:00,2025-10-23,19,3,10,0,0,1759
2025-10-23 20:00:00,2025-10-23,20,3,10,0,0,2141
2025-10-23 21:00:00,2025-10-23,21,3,10,0,0,2313
2025-10-23 22:00:00,2025-10-23,22,3,10,0,0,2576
2025-10-23 23:00:00,2025-10-23,23,3,10,0,0,602
2025-10-24 09:00:00,2025-10-24,9,4,10,0,0,1042
2025-10-24 10:00:00,2025-10-24,10,4,10,0,0,1346
2025-10-24 11:00:00,2025-10-24,11,4,10,0,0,2024
2025-10-24 12:00:00,2025-10-24,12,4,10,0,0,1429
2025-10-24 13:00:00,2025-10-24,13,4,10,0,0,1786
2025-10-24 14:00:00,2025-10-24,14,4,10,0,0,2771
2025-10-24 15:00:00,2025-10-24,15,4,10,0,0,2904
2025-10-24 16:00:00,2025-10-24,16,4,10,0,0,3012
2025-10-24 17:00:00,2025-10-24,17,4,10,0,0,2149
2025-10-24 18:00:00,2025-10-24,18,4,10,0,0,1723
2025-10-24 19:00:00,2025-10-24,19,4,10,0,0,1749
2025-10-24 20:00:00,2025-10-24,20,4,10,0,0,2894
2025-10-24 21:00:00,2025-10-24,21,4,10,0,0,2957
2025-10-24 22:00:00,2025-10-24,22,4,10,0,0,2032
2025-10-24 23:00:00,2025-10-24,23,4,10,0,0,552
2025-10-25 09:00:00,2025-10-25,9,5,10,1,0,845
2025-10-25 10:00:00,2025-10-25,10,5,10,1,0,1454
2025-10-25 11:00:00,2025-10-25,11,5,10,1,0,2347
2025-10-25 12:00:00,2025-10-25,12,5,10,1,0,2946
2025-10-25 13:00:00,2025-10-25,13,5,10,1,0,3954
2025-10-25 14:00:00,2025-10-25,14,5,10,1,0,4070
2025-10-25 15:00:00,2025-10-25,15,5,10,1,0,3883
2025-10-25 16:00:00,2025-10-25,16,5,10,1,0,3293
2025-10-25 17:00:00,2025-10-25,17,5,10,1,0,3025
2025-10-25 18:00:00,2025-10-25,18,5,10,1,0,3110
2025-10-25 19:00:00,2025-10-25,19,5,10,1,0,2745
2025-10-25 20:00:00,2025-10-25,20,5,10,1,0,3364
2025-10-25 21:00:00,2025-10-25,21,5,10,1,0,2814
2025-10-25 22:00:00,2025-10-25,22,5,10,1,0,3463
2025-10-25 23:00:00,2025-10-25,23,5,10,1,0,802
2025-10-26 09:00:00,2025-10-26,9,6,10,1,0,1339
2025-10-26 10:00:00,2025-10-26,10,6,10,1,0,1832
2025-10-26 11:00:00,2025-10-26,11,6,10,1,0,2743
2025-10-26 12:00:00,2025-10-26,12,6,10,1,0,2933
2025-10-26 13:00:00,2025-10-26,13,6,10,1,0,2850
2025-10-26 14:00:00,2025-10-26,14,6,10,1,0,3908
2025-10-26 15:00:00,2025-10-26,15,6,10,1,0,3559
2025-10-26 16:00:00,2025-10-26,16,6,10,1,0,3682
2025-10-26 17:00:00,2025-10-26,17,6,10,1,0,3446
2025-10-26 18:00:00,2025-10-26,18,6,10,1,0,2754
2025-10-26 19:00:00,2025-10-26,19,6,10,1,0,2256
2025-10-26 20:00:00,2025-10-26,20,6,10,1,0,3483
2025-10-26 21:00:00,2025-10-26,21,6,10,1,0,3538
2025-10-26 22:00:00,2025-10-26,22,6,10,1,0,3445
2025-10-26 23:00:00,2025-10-26,23,6,10,1,0,901
2025-10-27 09:00:00,2025-10-27,9,0,10,0,0,1064
2025-10-27 10:00:00,2025-10-27,10,0,10,0,0,1799
2025-10-27 11:00:00,2025-10-27,11,0,10,0,0,1673
2025-10-27 12:00:00,2025-10-27,12,0,10,0,0,1964
2025-10-27 13:00:00,2025-10-27,13,0,10,0,0,1998
2025-10-27 14:00:00,2025-10-27,14,0,10,0,0,2584
2025-10-27 15:00:00,2025-10-27,15,0,10,0,0,2630
2025-10-27 16:00:00,2025-10-27,16,0,10,0,0,2903
2025-10-27 17:00:00,2025-10-27,17,0,10,0,0,2607
2025-10-27 18:00:00,2025-10-27,18,0,10,0,0,1915
2025-10-27 19:00:00,2025-10-27,19,0,10,0,0,1788
2025-10-27 20:00:00,2025-10-27,20,0,10,0,0,2273
2025-10-27 21:00:00,2025-10-27,21,0,10,0,0,1872
2025-10-27 22:00:00,2025-10-27,22,0,10,0,0,2099
2025-10-27 23:00:00,2025-10-27,23,0,10,0,0,359
2025-10-28 09:00:00,2025-10-28,9,1,10,0,0,1334
2025-10-28 10:00:00,2025-10-28,10,1,10,0,0,1533
2025-10-28 11:00:00,2025-10-28,11,1,10,0,0,2026
2025-10-28 12:00:00,2025-10-28,12,1,10,0,0,1833
2025-10-28 13:00:00,2025-10-28,13,1,10,0,0,2896
2025-10-28 14:00:00,2025-10-28,14,1,10,0,0,3157
2025-10-28 15:00:00,2025-10-28,15,1,10,0,0,2128
2025-10-28 16:00:00,2025-10-28,16,1,10,0,0,2499
2025-10-28 17:00:00,2025-10-28,17,1,10,0,0,2684
2025-10-28 18:00:00,2025-10-28,18,1,10,0,0,2408
2025-10-28 19:00:00,2025-10-28,19,1,10,0,0,1724
2025-10-28 20:00:00,2025-10-28,20,1,10,0,0,1604
2025-10-28 21:00:00,2025-10-28,21,1,10,0,0,2209
2025-10-28 22:00:00,2025-10-28,22,1,10,0,0,2411
2025-10-28 23:00:00,2025-10-28,23,1,10,0,0,646
2025-10-29 09:00:00,2025-10-29,9,2,10,0,0,1033
2025-10-29 10:00:00,2025-10-29,10,2,10,0,0,1175
2025-10-29 11:00:00,2025-10-29,11,2,10,0,0,1700
2025-10-29 12:00:00,2025-10-29,12,2,10,0,0,2008
2025-10-29 13:00:00,2025-10-29,13,2,10,0,0,2782
2025-10-29 14:00:00,2025-10-29,14,2,10,0,0,3032
2025-10-29 15:00:00,2025-10-29,15,2,10,0,0,3086
2025-10-29 16:00:00,2025-10-29,16,2,10,0,0,2299
2025-10-29 17:00:00,2025-10-29,17,2,10,0,0,2391
2025-10-29 18:00:00,2025-10-29,18,2,10,0,0,2456
2025-10-29 19:00:00,2025-10-29,19,2,10,0,0,1886
2025-10-29 20:00:00,2025-10-29,20,2,10,0,0,2073
2025-10-29 21:00:00,2025-10-29,21,2,10,0,0,2510
2025-10-29 22:00:00,2025-10-29,22,2,10,0,0,2175
2025-10-29 23:00:00,2025-10-29,23,2,10,0,0,480
2025-10-30 09:00:00,2025-10-30,9,3,10,0,0,944
2025-10-30 10:00:00,2025-10-30,10,3,10,0,0,1607
2025-10-30 11:00:00,2025-10-30,11,3,10,0,0,2183
2025-10-30 12:00:00,2025-10-30,12,3,10,0,0,2253
2025-10-30 13:00:00,2025-10-30,13,3,10,0,0,2766
2025-10-30 14:00:00,2025-10-30,14,3,10,0,0,3215
2025-10-30 15:00:00,2025-10-30,15,3,10,0,0,2882
2025-10-30 16:00:00,2025-10-30,16,3,10,0,0,2647
2025-10-30 17:00:00,2025-10-30,17,3,10,0,0,2015
2025-10-30 18:00:00,2025-10-30,18,3,10,0,0,2213
2025-10-30 19:00:00,2025-10-30,19,3,10,0,0,2062
2025-10-30 20:00:00,2025-10-30,20,3,10,0,0,2650
2025-10-30 21:00:00,2025-10-30,21,3,10,0,0,2524
2025-10-30 22:00:00,2025-10-30,22,3,10,0,0,2225
2025-10-30 23:00:00,2025-10-30,23,3,10,0,0,431
2025-10-31 09:00:00,2025-10-31,9,4,10,0,0,1070
2025-10-31 10:00:00,2025-10-31,10,4,10,0,0,1443
2025-10-31 11:00:00,2025-10-31,11,4,10,0,0,1806
2025-10-31 12:00:00,2025-10-31,12,4,10,0,0,1681
2025-10-31 13:00:00,2025-10-31,13,4,10,0,0,3137
2025-10-31 14:00:00,2025-10-31,14,4,10,0,0,2771
2025-10-31 15:00:00,2025-10-31,15,4,10,0,0,2727
2025-10-31 16:00:00,2025-10-31,16,4,10,0,0,2645
2025-10-31 17:00:00,2025-10-31,17,4,10,0,0,2571
2025-10-31 18:00:00,2025-10-31,18,4,10,0,0,2013
2025-10-31 19:00:00,2025-10-31,19,4,10,0,0,1903
2025-10-31 20:00:00,2025-10-31,20,4,10,0,0,2508
2025-10-31 21:00:00,2025-10-31,21,4,10,0,0,2439
2025-10-31 22:00:00,2025-10-31,22,4,10,0,0,2510
2025-10-31 23:00:00,2025-10-31,23,4,10,0,0,594
2025-11-01 09:00:00,2025-11-01,9,5,11,1,0,648
2025-11-01 10:00:00,2025-11-01,10,5,11,1,0,1166
2025-11-01 11:00:00,2025-11-01,11,5,11,1,0,1248
2025-11-01 12:00:00,2025-11-01,12,5,11,1,0,1404
2025-11-01 13:00:00,2025-11-01,13,5,11,1,0,1112
2025-11-01 14:00:00,2025-11-01,14,5,11,1,0,2077
2025-11-01 15:00:00,2025-11-01,15,5,11,1,0,1970
2025-11-01 16:00:00,2025-11-01,16,5,11,1,0,1576
2025-11-01 17:00:00,2025-11-01,17,5,11,1,0,1937
2025-11-01 18:00:00,2025-11-01,18,5,11,1,0,1337
2025-11-01 19:00:00,2025-11-01,19,5,11,1,0,1380
2025-11-01 20:00:00,2025-11-01,20,5,11,1,0,1770
2025-11-01 21:00:00,2025-11-01,21,5,11,1,0,1904
2025-11-01 22:00:00,2025-11-01,22,5,11,1,0,2089
2025-11-01 23:00:00,2025-11-01,23,5,11,1,0,239
2025-11-02 09:00:00,2025-11-02,9,6,11,1,0,818
2025-11-02 10:00:00,2025-11-02,10,6,11,1,0,1047
2025-11-02 11:00:00,2025-11-02,11,6,11,1,0,1428
2025-11-02 12:00:00,2025-11-02,12,6,11,1,0,1658
2025-11-02 13:00:00,2025-11-02,13,6,11,1,0,1754
2025-11-02 14:00:00,2025-11-02,14,6,11,1,0,1870
2025-11-02 15:00:00,2025-11-02,15,6,11,1,0,1753
2025-11-02 16:00:00,2025-11-02,16,6,11,1,0,2209
2025-11-02 17:00:00,2025-11-02,17,6,11,1,0,1933
2025-11-02 18:00:00,2025-11-02,18,6,11,1,0,1795
2025-11-02 19:00:00,2025-11-02,19,6,11,1,0,1306
2025-11-02 20:00:00,2025-11-02,20,6,11,1,0,1585
2025-11-02 21:00:00,2025-11-02,21,6,11,1,0,1498
2025-11-02 22:00:00,2025-11-02,22,6,11,1,0,1795
2025-11-02 23:00:00,2025-11-02,23,6,11,1,0,357
2025-11-03 09:00:00,2025-11-03,9,0,11,0,0,745
2025-11-03 10:00:00,2025-11-03,10,0,11,0,0,676
2025-11-03 11:00:00,2025-11-03,11,0,11,0,0,1038
2025-11-03 12:00:00,2025-11-03,12,0,11,0,0,1422
2025-11-03 13:00:00,2025-11-03,13,0,11,0,0,1454
2025-11-03 14:00:00,2025-11-03,14,0,11,0,0,1493
2025-11-03 15:00:00,2025-11-03,15,0,11,0,0,927
2025-11-03 16:00:00,2025-11-03,16,0,11,0,0,1220
2025-11-03 17:00:00,2025-11-03,17,0,11,0,0,1482
2025-11-03 18:00:00,2025-11-03,18,0,11,0,0,1414
2025-11-03 19:00:00,2025-11-03,19,0,11,0,0,952
2025-11-03 20:00:00,2025-11-03,20,0,11,0,0,1100
2025-11-03 21:00:00,2025-11-03,21,0,11,0,0,898
2025-11-03 22:00:00,2025-11-03,22,0,11,0,0,1124
2025-11-03 23:00:00,2025-11-03,23,0,11,0,0,298
2025-11-04 09:00:00,2025-11-04,9,1,11,0,0,726
2025-11-04 10:00:00,2025-11-04,10,1,11,0,0,867
2025-11-04 11:00:00,2025-11-04,11,1,11,0,0,1042
2025-11-04 12:00:00,2025-11-04,12,1,11,0,0,1140
2025-11-04 13:00:00,2025-11-04,13,1,11,0,0,883
2025-11-04 14:00:00,2025-11-04,14,1,11,0,0,1709
2025-11-04 15:00:00,2025-11-04,15,1,11,0,0,1536
2025-11-04 16:00:00,2025-11-04,16,1,11,0,0,1093
2025-11-04 17:00:00,2025-11-04,17,1,11,0,0,1247
2025-11-04 18:00:00,2025-11-04,18,1,11,0,0,752
2025-11-04 19:00:00,2025-11-04,19,1,11,0,0,939
2025-11-04 20:00:00,2025-11-04,20,1,11,0,0,1361
2025-11-04 21:00:00,2025-11-04,21,1,11,0,0,1258
2025-11-04 22:00:00,2025-11-04,22,1,11,0,0,1263
2025-11-04 23:00:00,2025-11-04,23,1,11,0,0,350
2025-11-05 09:00:00,2025-11-05,9,2,11,0,0,391
2025-11-05 10:00:00,2025-11-05,10,2,11,0,0,982
2025-11-05 11:00:00,2025-11-05,11,2,11,0,0,924
2025-11-05 12:00:00,2025-11-05,12,2,11,0,0,1210
2025-11-05 13:00:00,2025-11-05,13,2,11,0,0,1311
2025-11-05 14:00:00,2025-11-05,14,2,11,0,0,1484
2025-11-05 15:00:00,2025-11-05,15,2,11,0,0,1580
2025-11-05 16:00:00,2025-11-05,16,2,11,0,0,1539
2025-11-05 17:00:00,2025-11-05,17,2,11,0,0,1234
2025-11-05 18:00:00,2025-11-05,18,2,11,0,0,1036
2025-11-05 19:00:00,2025-11-05,19,2,11,0,0,1307
2025-11-05 20:00:00,2025-11-05,20,2,11,0,0,1200
2025-11-05 21:00:00,2025-11-05,21,2,11,0,0,1381
2025-11-05 22:00:00,2025-11-05,22,2,11,0,0,1029
2025-11-05 23:00:00,2025-11-05,23,2,11,0,0,292
2025-11-06 09:00:00,2025-11-06,9,3,11,0,0,600
2025-11-06 10:00:00,2025-11-06,10,3,11,0,0,848
2025-11-06 11:00:00,2025-11-06,11,3,11,0,0,676
2025-11-06 12:00:00,2025-11-06,12,3,11,0,0,855
2025-11-06 13:00:00,2025-11-06,13,3,11,0,0,1169
2025-11-06 14:00:00,2025-11-06,14,3,11,0,0,1519
2025-11-06 15:00:00,2025-11-06,15,3,11,0,0,1313
2025-11-06 16:00:00,2025-11-06,16,3,11,0,0,1312
2025-11-06 17:00:00,2025-11-06,17,3,11,0,0,1312
2025-11-06 18:00:00,2025-11-06,18,3,11,0,0,732
2025-11-06 19:00:00,2025-11-06,19,3,11,0,0,948
2025-11-06 20:00:00,2025-11-06,20,3,11,0,0,1092
2025-11-06 21:00:00,2025-11-06,21,3,11,0,0,994
2025-11-06 22:00:00,2025-11-06,22,3,11,0,0,1430
2025-11-06 23:00:00,2025-11-06,23,3,11,0,0,255
2025-11-07 09:00:00,2025-11-07,9,4,11,0,0,596
2025-11-07 10:00:00,2025-11-07,10,4,11,0,0,612
2025-11-07 11:00:00,2025-11-07,11,4,11,0,0,931
2025-11-07 12:00:00,2025-11-07,12,4,11,0,0,1079
2025-11-07 13:00:00,2025-11-07,13,4,11,0,0,1394
2025-11-07 14:00:00,2025-11-07,14,4,11,0,0,1659
2025-11-07 15:00:00,2025-11-07,15,4,11,0,0,1289
2025-11-07 16:00:00,2025-11-07,16,4,11,0,0,1436
2025-11-07 17:00:00,2025-11-07,17,4,11,0,0,1075
2025-11-07 18:00:00,2025-11-07,18,4,11,0,0,1141
2025-11-07 19:00:00,2025-11-07,19,4,11,0,0,1009
2025-11-07 20:00:00,2025-11-07,20,4,11,0,0,1144
2025-11-07 21:00:00,2025-11-07,21,4,11,0,0,1205
2025-11-07 22:00:00,2025-11-07,22,4,11,0,0,1059
2025-11-07 23:00:00,2025-11-07,23,4,11,0,0,305
2025-11-08 09:00:00,2025-11-08,9,5,11,1,0,927
2025-11-08 10:00:00,2025-11-08,10,5,11,1,0,941
2025-11-08 11:00:00,2025-11-08,11,5,11,1,0,1255
2025-11-08 12:00:00,2025-11-08,12,5,11,1,0,1714
2025-11-08 13:00:00,2025-11-08,13,5,11,1,0,2098
2025-11-08 14:00:00,2025-11-08,14,5,11,1,0,1621
2025-11-08 15:00:00,2025-11-08,15,5,11,1,0,1983
2025-11-08 16:00:00,2025-11-08,16,5,11,1,0,2042
2025-11-08 17:00:00,2025-11-08,17,5,11,1,0,1809
2025-11-08 18:00:00,2025-11-08,18,5,11,1,0,1136
2025-11-08 19:00:00,2025-11-08,19,5,11,1,0,1439
2025-11-08 20:00:00,2025-11-08,20,5,11,1,0,2035
2025-11-08 21:00:00,2025-11-08,21,5,11,1,0,1745
2025-11-08 22:00:00,2025-11-08,22,5,11,1,0,1055
2025-11-08 23:00:00,2025-11-08,23,5,11,1,0,383
2025-11-09 09:00:00,2025-11-09,9,6,11,1,0,998
2025-11-09 10:00:00,2025-11-09,10,6,11,1,0,1202
2025-11-09 11:00:00,2025-11-09,11,6,11,1,0,1461
2025-11-09 12:00:00,2025-11-09,12,6,11,1,0,1686
2025-11-09 13:00:00,2025-11-09,13,6,11,1,0,1686
2025-11-09 14:00:00,2025-11-09,14,6,11,1,0,1349
2025-11-09 15:00:00,2025-11-09,15,6,11,1,0,2006
2025-11-09 16:00:00,2025-11-09,16,6,11,1,0,2105
2025-11-09 17:00:00,2025-11-09,17,6,11,1,0,2164
2025-11-09 18:00:00,2025-11-09,18,6,11,1,0,1833
2025-11-09 19:00:00,2025-11-09,19,6,11,1,0,1126
2025-11-09 20:00:00,2025-11-09,20,6,11,1,0,1767
2025-11-09 21:00:00,2025-11-09,21,6,11,1,0,1873
2025-11-09 22:00:00,2025-11-09,22,6,11,1,0,1849
2025-11-09 23:00:00,2025-11-09,23,6,11,1,0,377
2025-11-10 09:00:00,2025-11-10,9,0,11,0,0,823
2025-11-10 10:00:00,2025-11-10,10,0,11,0,0,679
2025-11-10 11:00:00,2025-11-10,11,0,11,0,0,874
2025-11-10 12:00:00,2025-11-10,12,0,11,0,0,1231
2025-11-10 13:00:00,2025-11-10,13,0,11,0,0,1702
2025-11-10 14:00:00,2025-11-10,14,0,11,0,0,1316
2025-11-10 15:00:00,2025-11-10,15,0,11,0,0,1452
2025-11-10 16:00:00,2025-11-10,16,0,11,0,0,1652
2025-11-10 17:00:00,2025-11-10,17,0,11,0,0,1354
2025-11-10 18:00:00,2025-11-10,18,0,11,0,0,1149
2025-11-10 19:00:00,2025-11-10,19,0,11,0,0,1073
2025-11-10 20:00:00,2025-11-10,20,0,11,0,0,1316
2025-11-10 21:00:00,2025-11-10,21,0,11,0,0,1432
2025-11-10 22:00:00,2025-11-10,22,0,11,0,0,1472
2025-11-10 23:00:00,2025-11-10,23,0,11,0,0,314
2025-11-11 09:00:00,2025-11-11,9,1,11,0,0,631
2025-11-11 10:00:00,2025-11-11,10,1,11,0,0,576
2025-11-11 11:00:00,2025-11-11,11,1,11,0,0,1064
2025-11-11 12:00:00,2025-11-11,12,1,11,0,0,843
2025-11-11 13:00:00,2025-11-11,13,1,11,0,0,950
2025-11-11 14:00:00,2025-11-11,14,1,11,0,0,1673
2025-11-11 15:00:00,2025-11-11,15,1,11,0,0,1772
2025-11-11 16:00:00,2025-11-11,16,1,11,0,0,1198
2025-11-11 17:00:00,2025-11-11,17,1,11,0,0,1358
2025-11-11 18:00:00,2025-11-11,18,1,11,0,0,1098
2025-11-11 19:00:00,2025-11-11,19,1,11,0,0,967
2025-11-11 20:00:00,2025-11-11,20,1,11,0,0,1336
2025-11-11 21:00:00,2025-11-11,21,1,11,0,0,1377
2025-11-11 22:00:00,2025-11-11,22,1,11,0,0,1257
2025-11-11 23:00:00,2025-11-11,23,1,11,0,0,233
2025-11-12 09:00:00,2025-11-12,9,2,11,0,0,539
2025-11-12 10:00:00,2025-11-12,10,2,11,0,0,889
2025-11-12 11:00:00,2025-11-12,11,2,11,0,0,674
2025-11-12 12:00:00,2025-11-12,12,2,11,0,0,1368
2025-11-12 13:00:00,2025-11-12,13,2,11,0,0,1442
2025-11-12 14:00:00,2025-11-12,14,2,11,0,0,1694
2025-11-12 15:00:00,2025-11-12,15,2,11,0,0,1464
2025-11-12 16:00:00,2025-11-12,16,2,11,0,0,1101
2025-11-12 17:00:00,2025-11-12,17,2,11,0,0,999
2025-11-12 18:00:00,2025-11-12,18,2,11,0,0,966
2025-11-12 19:00:00,2025-11-12,19,2,11,0,0,1117
2025-11-12 20:00:00,2025-11-12,20,2,11,0,0,1173
2025-11-12 21:00:00,2025-11-12,21,2,11,0,0,1288
2025-11-12 22:00:00,2025-11-12,22,2,11,0,0,1193
2025-11-12 23:00:00,2025-11-12,23,2,11,0,0,273
2025-11-13 09:00:00,2025-11-13,9,3,11,0,0,679
2025-11-13 10:00:00,2025-11-13,10,3,11,0,0,687
2025-11-13 11:00:00,2025-11-13,11,3,11,0,0,897
2025-11-13 12:00:00,2025-11-13,12,3,11,0,0,1039
2025-11-13 13:00:00,2025-11-13,13,3,11,0,0,1114
2025-11-13 14:00:00,2025-11-13,14,3,11,0,0,1488
2025-11-13 15:00:00,2025-11-13,15,3,11,0,0,1709
2025-11-13 16:00:00,2025-11-13,16,3,11,0,0,1430
2025-11-13 17:00:00,2025-11-13,17,3,11,0,0,1112
2025-11-13 18:00:00,2025-11-13,18,3,11,0,0,1318
2025-11-13 19:00:00,2025-11-13,19,3,11,0,0,1208
2025-11-13 20:00:00,2025-11-13,20,3,11,0,0,1176
2025-11-13 21:00:00,2025-11-13,21,3,11,0,0,1201
2025-11-13 22:00:00,2025-11-13,22,3,11,0,0,1353
2025-11-13 23:00:00,2025-11-13,23,3,11,0,0,361
2025-11-14 09:00:00,2025-11-14,9,4,11,0,0,571
2025-11-14 10:00:00,2025-11-14,10,4,11,0,0,674
2025-11-14 11:00:00,2025-11-14,11,4,11,0,0,1081
2025-11-14 12:00:00,2025-11-14,12,4,11,0,0,1312
2025-11-14 13:00:00,2025-11-14,13,4,11,0,0,1358
2025-11-14 14:00:00,2025-11-14,14,4,11,0,0,1364
2025-11-14 15:00:00,2025-11-14,15,4,11,0,0,1678
2025-11-14 16:00:00,2025-11-14,16,4,11,0,0,1555
2025-11-14 17:00:00,2025-11-14,17,4,11,0,0,1232
2025-11-14 18:00:00,2025-11-14,18,4,11,0,0,1204
2025-11-14 19:00:00,2025-11-14,19,4,11,0,0,842
2025-11-14 20:00:00,2025-11-14,20,4,11,0,0,965
2025-11-14 21:00:00,2025-11-14,21,4,11,0,0,1234
2025-11-14 22:00:00,2025-11-14,22,4,11,0,0,1208
2025-11-14 23:00:00,2025-11-14,23,4,11,0,0,301
2025-11-15 09:00:00,2025-11-15,9,5,11,1,0,827
2025-11-15 10:00:00,2025-11-15,10,5,11,1,0,1200
2025-11-15 11:00:00,2025-11-15,11,5,11,1,0,1453
2025-11-15 12:00:00,2025-11-15,12,5,11,1,0,1586
2025-11-15 13:00:00,2025-11-15,13,5,11,1,0,2000
2025-11-15 14:00:00,2025-11-15,14,5,11,1,0,2069
2025-11-15 15:00:00,2025-11-15,15,5,11,1,0,1921
2025-11-15 16:00:00,2025-11-15,16,5,11,1,0,1945
2025-11-15 17:00:00,2025-11-15,17,5,11,1,0,1799
2025-11-15 18:00:00,2025-11-15,18,5,11,1,0,1715
2025-11-15 19:00:00,2025-11-15,19,5,11,1,0,1297
2025-11-15 20:00:00,2025-11-15,20,5,11,1,0,1640
2025-11-15 21:00:00,2025-11-15,21,5,11,1,0,1489
2025-11-15 22:00:00,2025-11-15,22,5,11,1,0,1340
2025-11-15 23:00:00,2025-11-15,23,5,11,1,0,371
2025-11-16 09:00:00,2025-11-16,9,6,11,1,0,879
2025-11-16 10:00:00,2025-11-16,10,6,11,1,0,1099
2025-11-16 11:00:00,2025-11-16,11,6,11,1,0,1421
2025-11-16 12:00:00,2025-11-16,12,6,11,1,0,1643
2025-11-16 13:00:00,2025-11-16,13,6,11,1,0,2093
2025-11-16 14:00:00,2025-11-16,14,6,11,1,0,2056
2025-11-16 15:00:00,2025-11-16,15,6,11,1,0,2009
2025-11-16 16:00:00,2025-11-16,16,6,11,1,0,2222
2025-11-16 17:00:00,2025-11-16,17,6,11,1,0,1883
2025-11-16 18:00:00,2025-11-16,18,6,11,1,0,1640
2025-11-16 19:00:00,2025-11-16,19,6,11,1,0,1408
2025-11-16 20:00:00,2025-11-16,20,6,11,1,0,1701
2025-11-16 21:00:00,2025-11-16,21,6,11,1,0,1723
2025-11-16 22:00:00,2025-11-16,22,6,11,1,0,1600
2025-11-16 23:00:00,2025-11-16,23,6,11,1,0,260
2025-11-17 09:00:00,2025-11-17,9,0,11,0,0,536
2025-11-17 10:00:00,2025-11-17,10,0,11,0,0,668
2025-11-17 11:00:00,2025-11-17,11,0,11,0,0,899
2025-11-17 12:00:00,2025-11-17,12,0,11,0,0,1172
2025-11-17 13:00:00,2025-11-17,13,0,11,0,0,1374
2025-11-17 14:00:00,2025-11-17,14,0,11,0,0,1415
2025-11-17 15:00:00,2025-11-17,15,0,11,0,0,1075
2025-11-17 16:00:00,2025-11-17,16,0,11,0,0,1739
2025-11-17 17:00:00,2025-11-17,17,0,11,0,0,1534
2025-11-17 18:00:00,2025-11-17,18,0,11,0,0,1261
2025-11-17 19:00:00,2025-11-17,19,0,11,0,0,864
2025-11-17 20:00:00,2025-11-17,20,0,11,0,0,1125
2025-11-17 21:00:00,2025-11-17,21,0,11,0,0,1563
2025-11-17 22:00:00,2025-11-17,22,0,11,0,0,1127
2025-11-17 23:00:00,2025-11-17,23,0,11,0,0,311
2025-11-18 09:00:00,2025-11-18,9,1,11,0,0,516
2025-11-18 10:00:00,2025-11-18,10,1,11,0,0,804
2025-11-18 11:00:00,2025-11-18,11,1,11,0,0,1052
2025-11-18 12:00:00,2025-11-18,12,1,11,0,0,1175
2025-11-18 13:00:00,2025-11-18,13,1,11,0,0,1473
2025-11-18 14:00:00,2025-11-18,14,1,11,0,0,1480
2025-11-18 15:00:00,2025-11-18,15,1,11,0,0,1405
2025-11-18 16:00:00,2025-11-18,16,1,11,0,0,1363
2025-11-18 17:00:00,2025-11-18,17,1,11,0,0,1489
2025-11-18 18:00:00,2025-11-18,18,1,11,0,0,1103
2025-11-18 19:00:00,2025-11-18,19,1,11,0,0,1115
2025-11-18 20:00:00,2025-11-18,20,1,11,0,0,1462
2025-11-18 21:00:00,2025-11-18,21,1,11,0,0,1019
2025-11-18 22:00:00,2025-11-18,22,1,11,0,0,1448
2025-11-18 23:00:00,2025-11-18,23,1,11,0,0,377
